bill_id,roll_call_id,date,chamber,description,yea,nay,nv,absent,total
1656043,1332733,2023-05-22,Senate,"Read 3rd time",20,11,0,0,31
1656112,1312292,2023-04-27,House,"Read 3rd time RV#598",145,3,1,1,150
1656158,1306076,2023-04-20,House,"Read 3rd time RV#345",146,0,2,2,150
1656158,1325686,2023-05-15,Senate,"Three day rule suspended",0,1,0,0,1
1656158,1325687,2023-05-15,Senate,"Read 3rd time",0,1,0,0,1
1656158,1327244,2023-05-15,Senate,"Three day rule suspended",25,6,0,0,31
1656158,1327245,2023-05-15,Senate,"Read 3rd time",31,0,0,0,31
1656243,1285234,2023-03-27,Senate,"Rules suspended-Regular order of business",23,7,0,1,31
1656243,1285235,2023-03-27,Senate,"Vote recorded in Journal",23,7,0,1,31
1656243,1285236,2023-03-27,Senate,"Three day rule suspended",24,6,0,1,31
1656243,1285237,2023-03-27,Senate,"Read 3rd time",23,7,0,1,31
1656304,1291308,2023-04-03,Senate,"Three day rule suspended",31,0,0,0,31
1656304,1291309,2023-04-03,Senate,"Read 3rd time",31,0,0,0,31
1656304,1331390,2023-05-23,House,"Read 3rd time RV#2018",128,15,2,4,149
1656304,1336817,2023-05-25,Senate,"Senate concurs in House amendment(s)",31,0,0,0,31
1656501,1324395,2023-05-12,House,"Read 3rd time RV#1580",140,0,2,7,149
1656662,1270959,2023-03-08,House,"Adopted RV#45",140,0,1,8,149
1656731,1319671,2023-05-06,House,"Read 3rd time RV#1176",134,0,2,14,150
1656731,1331080,2023-05-21,Senate,"Three day rule suspended",31,0,0,0,31
1656731,1331081,2023-05-21,Senate,"Read 3rd time",31,0,0,0,31
1656863,1294454,2023-04-05,House,"Read 3rd time RV#93",138,9,1,2,150
1656863,1319078,2023-05-04,Senate,"Three day rule suspended",31,0,0,0,31
1656863,1319079,2023-05-04,Senate,"Read 3rd time",31,0,0,0,31
1656863,1322982,2023-05-10,House,"House concurs in Senate amendment(s) RV#1438",128,11,1,9,149
1657017,1282991,2023-03-23,Senate,"Three day rule suspended",31,0,0,0,31
1657017,1282992,2023-03-23,Senate,"Read 3rd time",31,0,0,0,31
1657017,1319628,2023-05-06,House,"Read 3rd time RV#1176",134,0,2,14,150
1657074,1294632,2023-04-05,Senate,"Three day rule suspended",0,1,0,0,1
1657074,1294633,2023-04-05,Senate,"Read 3rd time",0,1,0,0,1
1657135,1298621,2023-04-12,Senate,"Three day rule suspended",31,0,0,0,31
1657135,1298622,2023-04-12,Senate,"Read 3rd time",31,0,0,0,31
1657135,1310973,2023-04-26,House,"Read 3rd time RV#504",142,0,1,7,150
1657135,1319075,2023-05-04,Senate,"Senate concurs in House amendment(s)",31,0,0,0,31
1657182,1271317,2023-03-08,House,"Adopted RV#45",140,0,1,8,149
1657256,1300824,2023-04-13,Senate,"Three day rule suspended",31,0,0,0,31
1657256,1300825,2023-04-13,Senate,"Read 3rd time",31,0,0,0,31
1657256,1331726,2023-05-24,House,"Read 3rd time RV#2039",138,0,1,10,149
1657280,1300976,2023-04-13,Senate,"Three day rule suspended",31,0,0,0,31
1657280,1300977,2023-04-13,Senate,"Read 3rd time",31,0,0,0,31
1657280,1325167,2023-05-16,House,"Read 3rd time RV#1740",140,0,1,8,149
1657280,1334509,2023-05-25,House,"House adopts conference committee report RV#2134",140,0,3,6,149
1657280,1336925,2023-05-25,Senate,"Senate adopts conference committee report",31,0,0,0,31
1657310,1317766,2023-05-03,Senate,"Three day rule suspended",31,0,0,0,31
1657310,1317767,2023-05-03,Senate,"Read 3rd time",31,0,0,0,31
1657310,1329258,2023-05-19,House,"Read 3rd time RV#1845",143,0,2,4,149
1657334,1311566,2023-04-26,Senate,"Read 2nd time & passed to engrossment",24,7,0,0,31
1657334,1311567,2023-04-26,Senate,"Three day rule suspended",25,6,0,0,31
1657334,1311568,2023-04-26,Senate,"Read 3rd time",24,7,0,0,31
1657357,1306872,2023-04-20,Senate,"Three day rule suspended",31,0,0,0,31
1657357,1306873,2023-04-20,Senate,"Read 3rd time",31,0,0,0,31
1657357,1307530,2023-04-20,Senate,"Three day rule suspended",31,0,0,0,31
1657357,1307531,2023-04-20,Senate,"Read 3rd time",31,0,0,0,31
1657357,1319524,2023-05-06,House,"Read 3rd time RV#1176",134,0,2,14,150
1657357,1323981,2023-05-11,Senate,"Senate concurs in House amendment(s)",31,0,0,0,31
1657357,1350791,2023-04-20,Senate,"Three day rule suspended",31,0,0,0,31
1657366,1303160,2023-04-18,House,"Read 3rd time RV#252",144,1,1,4,150
1657381,1293245,2023-04-04,Senate,"Three day rule suspended",28,3,0,0,31
1657381,1293246,2023-04-04,Senate,"Read 3rd time",28,3,0,0,31
1657399,1276813,2023-03-15,Senate,"Rules suspended-Regular order of business",31,0,0,0,31
1657399,1276814,2023-03-15,Senate,"Three day rule suspended",0,1,0,1,2
1657399,1276815,2023-03-15,Senate,"Read 3rd time",22,8,0,1,31
1657399,1330933,2023-05-23,House,"Read 3rd time RV#1990",135,3,2,9,149
1657411,1318135,2023-05-03,Senate,"Three day rule suspended",0,1,0,0,1
1657411,1318136,2023-05-03,Senate,"Read 3rd time",0,1,0,0,1
1657454,1305784,2023-04-19,Senate,"Rules suspended-Regular order of business",21,10,0,0,31
1657454,1305785,2023-04-19,Senate,"Read 2nd time & passed to engrossment",21,10,0,0,31
1657454,1305960,2023-04-19,Senate,"Rules suspended-Regular order of business",21,10,0,0,31
1657454,1305961,2023-04-19,Senate,"Read 3rd time",21,10,0,0,31
1657476,1306940,2023-04-20,Senate,"Three day rule suspended",31,0,0,0,31
1657476,1306941,2023-04-20,Senate,"Read 3rd time",31,0,0,0,31
1657487,1313137,2023-04-27,Senate,"Three day rule suspended",31,0,0,0,31
1657487,1313138,2023-04-27,Senate,"Read 3rd time",31,0,0,0,31
1657487,1331822,2023-05-24,House,"Read 3rd time RV#2039",138,0,1,10,149
1657510,1312992,2023-04-27,Senate,"Three day rule suspended",31,0,0,0,31
1657510,1312993,2023-04-27,Senate,"Read 3rd time",31,0,0,0,31
1657519,1297958,2023-04-06,Senate,"Three day rule suspended",31,0,0,0,31
1657519,1297959,2023-04-06,Senate,"Read 3rd time",31,0,0,0,31
1657519,1319571,2023-05-06,House,"Read 3rd time RV#1176",134,0,2,14,150
1657653,1318208,2023-05-03,Senate,"Three day rule suspended",31,0,0,0,31
1657653,1318209,2023-05-03,Senate,"Read 3rd time",31,0,0,0,31
1657971,1282878,2023-03-23,Senate,"Three day rule suspended",31,0,0,0,31
1657971,1282879,2023-03-23,Senate,"Read 3rd time",31,0,0,0,31
1658034,1270837,2023-03-08,House,"Adopted RV#45",140,0,1,8,149
1658063,1316178,2023-05-02,House,"Read 3rd time RV#791",144,0,3,3,150
1658063,1330874,2023-05-21,Senate,"Three day rule suspended",31,0,0,0,31
1658063,1330875,2023-05-21,Senate,"Read 3rd time",31,0,0,0,31
1658095,1293256,2023-04-04,Senate,"Three day rule suspended",31,0,0,0,31
1658095,1293257,2023-04-04,Senate,"Read 3rd time",31,0,0,0,31
1658095,1331776,2023-05-24,House,"Read 3rd time RV#2039",138,0,1,10,149
1658189,1301395,2023-04-14,House,"Read 3rd time RV#199",143,0,2,5,150
1658189,1323112,2023-05-10,Senate,"Three day rule suspended",31,0,0,0,31
1658189,1323113,2023-05-10,Senate,"Read 3rd time",31,0,0,0,31
1658350,1298958,2023-04-12,House,"Read 3rd time RV#163",146,1,2,1,150
1658350,1334171,2023-05-23,Senate,"Three day rule suspended",31,0,0,0,31
1658350,1334172,2023-05-23,Senate,"Read 3rd time",31,0,0,0,31
1658532,1232201,2023-01-17,House,"Adopted RV#20",141,3,1,5,150
1658532,1232994,2023-01-18,Senate,Adopted,31,0,0,0,31
1658532,1255790,2023-01-18,Senate,Adopted,31,0,0,0,31
1658790,1323333,2023-05-11,House,"Read 3rd time RV#1500",124,20,2,3,149
1658875,1324177,2023-05-12,House,"Read 3rd time RV#1580",140,0,2,7,149
1659000,1286528,2023-03-28,Senate,"Three day rule suspended",31,0,0,0,31
1659000,1286529,2023-03-28,Senate,"Read 3rd time",31,0,0,0,31
1659000,1329951,2023-05-22,House,"Read 3rd time RV#1929",142,4,1,2,149
1659097,1313205,2023-04-27,Senate,"Three day rule suspended",31,0,0,0,31
1659097,1313206,2023-04-27,Senate,"Read 3rd time",31,0,0,0,31
1659097,1331767,2023-05-24,House,"Read 3rd time RV#2039",138,0,1,10,149
1659195,1291381,2023-04-03,Senate,"Three day rule suspended",31,0,0,0,31
1659195,1291382,2023-04-03,Senate,"Read 3rd time",31,0,0,0,31
1659195,1314272,2023-04-28,House,"Read 3rd time RV#681",144,0,2,4,150
1659230,1333148,2023-05-24,House,"Adopted RV#2033",140,0,1,8,149
1659425,1315181,2023-04-27,Senate,"Rules suspended-Regular order of business",28,3,0,0,31
1659425,1315182,2023-04-27,Senate,"Read 2nd time & passed to engrossment",22,9,0,0,31
1659425,1315183,2023-04-27,Senate,"Three day rule suspended",28,3,0,0,31
1659425,1315184,2023-04-27,Senate,"Read 3rd time",27,4,0,0,31
1659425,1331146,2023-05-23,House,"Read 3rd time RV#2017",85,59,2,3,149
1659457,1320248,2023-05-08,House,"Read 2nd time RV#1292",106,34,1,9,150
1659457,1321380,2023-05-09,House,"Read 3rd time RV#1355",109,27,2,11,149
1660700,1320821,2023-05-09,House,"Adopted RV#1302",142,0,3,5,150
1660742,1319533,2023-05-06,House,"Read 3rd time RV#1176",134,0,2,14,150
1660866,1324299,2023-05-12,House,"Read 3rd time RV#1580",140,0,2,7,149
1660992,1270960,2023-03-08,House,"Adopted RV#45",140,0,1,8,149
1661034,1323886,2023-05-11,House,"Read 3rd time RV#1523",112,34,1,2,149
1661209,1319559,2023-05-06,House,"Read 3rd time RV#1176",134,0,2,14,150
1661294,1315462,2023-05-01,House,"Amendment fails of adoption RV#767",57,84,2,7,150
1661294,1316083,2023-05-02,House,"Read 3rd time RV#797",132,11,1,6,150
1661294,1334851,2023-05-24,Senate,"Three day rule suspended",31,0,0,0,31
1661294,1334852,2023-05-24,Senate,"Read 3rd time",31,0,0,0,31
1661378,1270823,2023-03-08,House,"Adopted RV#45",140,0,1,8,149
1661421,1270882,2023-03-08,House,"Adopted RV#45",140,0,1,8,149
1661462,1301604,2023-04-14,House,"Read 3rd time RV#199",143,0,2,5,150
1661642,1323526,2023-05-11,House,"Read 3rd time RV#1511",127,13,1,8,149
1661778,1319608,2023-05-06,House,"Read 3rd time RV#1176",134,0,2,14,150
1661778,1334972,2023-05-24,Senate,"Three day rule suspended",31,0,0,0,31
1661778,1334973,2023-05-24,Senate,"Read 3rd time",31,0,0,0,31
1661845,1316437,2023-05-02,House,"Read 3rd time RV#791",144,0,3,3,150
1661845,1334295,2023-05-26,House,"House concurs in Senate amendment(s) RV#2173",116,25,1,7,149
1661845,1334843,2023-05-24,Senate,"Three day rule suspended",27,3,0,1,31
1661845,1334844,2023-05-24,Senate,"Read 3rd time",27,3,0,1,31
1661845,1345241,2023-05-24,Senate,"Three day rule suspended",27,3,0,1,31
1661845,1345242,2023-05-24,Senate,"Read 3rd time",27,3,0,1,31
1661913,1271025,2023-03-08,House,"Adopted RV#45",140,0,1,8,149
1662253,1294938,2023-04-06,House,"Read 3rd time RV#103",148,0,1,1,150
1662253,1334756,2023-05-24,Senate,"Three day rule suspended",31,0,0,0,31
1662253,1334757,2023-05-24,Senate,"Read 3rd time",31,0,0,0,31
1662323,1271035,2023-03-08,House,"Adopted RV#45",140,0,1,8,149
1662698,1270909,2023-03-08,House,"Adopted RV#45",140,0,1,8,149
1662993,1314012,2023-04-28,House,"Adopted RV#674",146,1,2,1,150
1663586,1297304,2023-04-11,House,"Read 3rd time RV#133",143,0,1,6,150
1663586,1325727,2023-05-15,Senate,"Three day rule suspended",31,0,0,0,31
1663586,1325728,2023-05-15,Senate,"Read 3rd time",31,0,0,0,31
1663779,1291436,2023-04-03,Senate,"Three day rule suspended",31,0,0,0,31
1663779,1291437,2023-04-03,Senate,"Read 3rd time",31,0,0,0,31
1663779,1325418,2023-05-16,House,"Read 3rd time RV#1721",142,0,1,6,149
1664466,1298684,2023-04-12,Senate,"Three day rule suspended",31,0,0,0,31
1664466,1298685,2023-04-12,Senate,"Read 3rd time",31,0,0,0,31
1664466,1331288,2023-05-23,House,"Read 3rd time RV#1995",109,25,4,11,149
1664466,1336672,2023-05-25,Senate,"Senate concurs in House amendment(s)",31,0,0,0,31
1664562,1304591,2023-04-19,House,"Read 3rd time RV#322",144,4,1,1,150
1664562,1326837,2023-05-17,Senate,"Three day rule suspended",31,0,0,0,31
1664562,1326838,2023-05-17,Senate,"Read 3rd time",31,0,0,0,31
1664863,1307141,2023-04-20,Senate,"Three day rule suspended",31,0,0,0,31
1664863,1307142,2023-04-20,Senate,"Read 3rd time",31,0,0,0,31
1664863,1329357,2023-05-19,House,"Read 3rd time RV#1845",143,0,2,4,149
1664920,1319336,2023-05-05,House,"Read 3rd time RV#1108",144,1,1,4,150
1664950,1320899,2023-05-09,House,"Read 3rd time RV#1308",142,0,2,6,150
1664995,1270873,2023-03-08,House,"Adopted RV#45",140,0,1,8,149
1665010,1301617,2023-04-14,House,"Read 3rd time RV#199",143,0,2,5,150
1665097,1310918,2023-04-26,House,"Read 3rd time RV#531",148,0,1,1,150
1665097,1325747,2023-05-15,Senate,"Three day rule suspended",31,0,0,0,31
1665097,1325748,2023-05-15,Senate,"Read 3rd time",31,0,0,0,31
1665097,1326797,2023-05-17,House,"House concurs in Senate amendment(s) RV#1806",143,0,1,5,149
1665144,1299154,2023-04-12,Senate,"Three day rule suspended",31,0,0,0,31
1665144,1299155,2023-04-12,Senate,"Read 3rd time",31,0,0,0,31
1665144,1310795,2023-04-26,House,"Read 3rd time RV#508",148,0,1,1,150
1665144,1315473,2023-05-01,Senate,"Senate concurs in House amendment(s)",31,0,0,0,31
1665204,1295275,2023-04-06,House,RV#105,88,59,2,1,150
1665204,1295276,2023-04-06,House,"Amendment fails of adoption RV#106",66,79,2,3,150
1665204,1295277,2023-04-06,House,"Amendment as amended fails of adoption RV#107",65,82,1,2,150
1665204,1295278,2023-04-06,House,"Amendment fails of adoption RV#108",62,85,1,2,150
1665204,1295279,2023-04-06,House,"Amendment fails of adoption RV#109",62,84,1,3,150
1665204,1295280,2023-04-06,House,"Motion to table fails RV#110",64,71,2,13,150
1665204,1295281,2023-04-06,House,RV#111,86,52,11,1,150
1665204,1295282,2023-04-06,House,"Amendment fails of adoption RV#112",64,83,1,2,150
1665204,1295665,2023-04-06,House,"Constitutional three day rule suspended RV#115",147,0,1,2,150
1665204,1295666,2023-04-06,House,"Read 3rd time RV#116",136,10,1,3,150
1665204,1302511,2023-04-17,Senate,"Amendment tabled",31,0,0,0,31
1665204,1302512,2023-04-17,Senate,"Three day rule suspended",31,0,0,0,31
1665204,1302513,2023-04-17,Senate,"Read 3rd time",19,12,0,0,31
1665204,1308246,2023-04-17,Senate,"Amendment tabled",31,0,0,0,31
1665204,1308247,2023-04-17,Senate,"Three day rule suspended",31,0,0,0,31
1665204,1308248,2023-04-17,Senate,"Read 3rd time",19,12,0,0,31
1665204,1334579,2023-05-27,House,"Subject to Art.III Sec.49a Tx. Constitution RV#2193",124,22,0,3,149
1665204,1339220,2023-05-26,Senate,"Senate adopts conference committee report",29,2,0,0,31
1665250,1309818,2023-04-25,House,"Amended RV#490",123,23,1,3,150
1665250,1310800,2023-04-26,House,"Read 3rd time RV#525",109,37,1,3,150
1665265,1317947,2023-05-03,House,"Read 3rd time RV#925",126,20,1,3,150
1665308,1308421,2023-04-24,House,"Amendment fails of adoption RV#434",89,57,1,3,150
1665308,1309440,2023-04-25,House,"Read 3rd time RV#450",101,46,1,2,150
1665308,1326665,2023-05-16,Senate,"Rules suspended-Regular order of business",20,11,0,0,31
1665308,1326666,2023-05-16,Senate,"Read 2nd time & passed to 3rd reading",20,11,0,0,31
1665308,1327849,2023-05-17,Senate,"Rules suspended-Regular order of business",20,11,0,0,31
1665308,1327850,2023-05-17,Senate,"Read 3rd time",20,11,0,0,31
1665350,1317186,2023-05-02,House,"Read 3rd time RV#827",132,13,1,4,150
1665448,1311562,2023-04-26,Senate,"Rules suspended-Regular order of business",25,6,0,0,31
1665448,1311563,2023-04-26,Senate,"Three day rule suspended",28,3,0,0,31
1665448,1311564,2023-04-26,Senate,"Read 3rd time",28,3,0,0,31
1665465,1314736,2023-04-28,House,"Read 3rd time RV#681",144,0,2,4,150
1665488,1270866,2023-03-08,House,"Adopted RV#45",140,0,1,8,149
1665661,1302743,2023-04-17,House,"Read 2nd time RV#218",134,7,1,8,150
1665661,1303026,2023-04-18,House,"Read 3rd time RV#235",139,6,1,4,150
1665795,1313021,2023-04-27,Senate,"Three day rule suspended",31,0,0,0,31
1665795,1313022,2023-04-27,Senate,"Read 3rd time",31,0,0,0,31
1665795,1322671,2023-05-10,House,"Read 3rd time RV#1409",136,6,3,4,149
1665795,1326473,2023-05-16,Senate,"Senate concurs in House amendment(s)",31,0,0,0,31
1665903,1286345,2023-03-28,Senate,"Three day rule suspended",28,2,0,1,31
1665903,1286346,2023-03-28,Senate,"Read 3rd time",28,2,0,1,31
1665903,1330018,2023-05-22,House,"Read 3rd time RV#1935",126,14,1,8,149
1665988,1305987,2023-04-20,House,"Read 3rd time RV#350",144,1,1,4,150
1665988,1326439,2023-05-16,Senate,"Three day rule suspended",29,2,0,0,31
1665988,1326440,2023-05-16,Senate,"Read 3rd time",29,2,0,0,31
1665988,1329248,2023-05-19,House,"House concurs in Senate amendment(s) RV#1873",141,1,2,5,149
1666036,1297397,2023-04-11,House,"Read 2nd time RV#146",136,5,3,6,150
1666036,1298628,2023-04-12,House,"Read 3rd time RV#156",138,5,4,3,150
1666210,1316809,2023-05-02,House,"Read 3rd time RV#791",144,0,3,3,150
1666210,1328972,2023-05-17,Senate,"Three day rule suspended",31,0,0,0,31
1666210,1328973,2023-05-17,Senate,"Read 3rd time",31,0,0,0,31
1666251,1317861,2023-05-03,Senate,"Three day rule suspended",31,0,0,0,31
1666251,1317862,2023-05-03,Senate,"Read 3rd time",31,0,0,0,31
1666251,1329062,2023-05-19,House,"Read 3rd time RV#1845",143,0,2,4,149
1666379,1304604,2023-04-19,House,"Read 3rd time RV#323",103,44,1,2,150
1666453,1313908,2023-04-28,House,"Read 3rd time RV#681",144,0,2,4,150
1666453,1329926,2023-05-19,Senate,"Three day rule suspended",31,0,0,0,31
1666453,1329927,2023-05-19,Senate,"Read 3rd time",31,0,0,0,31
1666476,1291424,2023-04-03,Senate,"Three day rule suspended",31,0,0,0,31
1666476,1291425,2023-04-03,Senate,"Read 3rd time",31,0,0,0,31
1666476,1332114,2023-05-24,House,"Read 3rd time RV#2039",138,0,1,10,149
1666703,1314212,2023-04-28,House,"Read 3rd time RV#681",144,0,2,4,150
1666703,1334649,2023-05-24,Senate,"Three day rule suspended",0,1,0,0,1
1666703,1334650,2023-05-24,Senate,"Read 3rd time",0,1,0,0,1
1666703,1345302,2023-05-24,Senate,"Three day rule suspended",0,1,0,0,1
1666703,1345303,2023-05-24,Senate,"Read 3rd time",0,1,0,0,1
1666798,1301396,2023-04-14,House,"Read 3rd time RV#199",143,0,2,5,150
1666798,1327830,2023-05-17,Senate,"Three day rule suspended",31,0,0,0,31
1666798,1327831,2023-05-17,Senate,"Read 3rd time",31,0,0,0,31
1666822,1277330,2023-03-16,Senate,"Three day rule suspended",31,0,0,0,31
1666822,1277331,2023-03-16,Senate,"Read 3rd time",28,2,0,1,31
1666822,1307398,2023-04-21,House,"Read 3rd time RV#417",125,14,2,9,150
1666847,1321203,2023-05-09,House,"Read 3rd time RV#1339",116,25,3,5,149
1666924,1316146,2023-05-02,House,"Read 3rd time RV#791",144,0,3,3,150
1666924,1329554,2023-05-18,Senate,"Three day rule suspended",31,0,0,0,31
1666924,1329555,2023-05-18,Senate,"Read 3rd time",31,0,0,0,31
1667415,1306122,2023-04-20,House,"Amended RV#381",127,14,2,7,150
1667415,1307410,2023-04-21,House,"Read 3rd time RV#403",127,13,1,9,150
1667415,1325989,2023-05-15,Senate,"Three day rule suspended",0,1,0,0,1
1667415,1325990,2023-05-15,Senate,"Read 3rd time",0,1,0,0,1
1667415,1329159,2023-05-19,House,"House concurs in Senate amendment(s) RV#1870",132,1,3,13,149
1667415,1333158,2023-05-15,Senate,"Three day rule suspended",0,1,0,0,1
1667415,1333159,2023-05-15,Senate,"Read 3rd time",0,1,0,0,1
1668149,1319618,2023-05-06,House,"Read 3rd time RV#1176",134,0,2,14,150
1668149,1334786,2023-05-24,Senate,"Three day rule suspended",31,0,0,0,31
1668149,1334787,2023-05-24,Senate,"Read 3rd time",31,0,0,0,31
1668168,1311211,2023-04-26,House,"Read 2nd time RV#580",86,56,1,7,150
1668168,1312305,2023-04-27,House,"Amended RV#632",91,55,2,2,150
1668240,1319981,2023-05-08,House,"Read 3rd time RV#1255",124,18,1,7,150
1668240,1329878,2023-05-19,Senate,"Three day rule suspended",31,0,0,0,31
1668240,1329879,2023-05-19,Senate,"Read 3rd time",31,0,0,0,31
1668285,1319579,2023-05-06,House,"Read 3rd time RV#1176",134,0,2,14,150
1668310,1320317,2023-05-08,House,"Read 3rd time RV#1254",134,7,1,8,150
1668405,1297858,2023-04-06,Senate,"Three day rule suspended",31,0,0,0,31
1668405,1297859,2023-04-06,Senate,"Read 3rd time",0,1,0,0,1
1668405,1307265,2023-04-21,House,"Read 3rd time RV#418",109,30,1,10,150
1668405,1325083,2023-05-15,House,"House adopts conference committee report RV#1711",123,21,1,4,149
1668405,1328983,2023-05-17,Senate,"Senate adopts conference committee report",31,0,0,0,31
1668426,1315428,2023-05-01,House,"Read 3rd time RV#763",119,24,1,6,150
1668426,1326057,2023-05-15,Senate,"Rules suspended-Regular order of business",25,6,0,0,31
1668426,1326058,2023-05-15,Senate,"Read 2nd time & passed to 3rd reading",20,11,0,0,31
1668426,1326059,2023-05-15,Senate,"Three day rule suspended",31,0,0,0,31
1668426,1326060,2023-05-15,Senate,"Read 3rd time",0,1,0,0,1
1668426,1327332,2023-05-15,Senate,"Three day rule suspended",25,6,0,0,31
1668703,1324176,2023-05-12,House,"Read 3rd time RV#1595",84,51,2,12,149
1668703,1324490,2023-05-11,House,"Read 2nd time RV#1554",76,61,1,11,149
1668831,1270822,2023-03-08,House,"Adopted RV#45",140,0,1,8,149
1669131,1301397,2023-04-14,House,"Read 3rd time RV#199",143,0,2,5,150
